"path","type","side","management","sha1","sha512","project_id","version_id","metadata_file","note"
"mods/oceansdelight-fdrf-fabric-1.0.2-1.21.jar","mod","both","modrinth","a864d82a64d8ea2e152ffec2c569b9490ed00f1a","bbd72b47bf54eab34928d139a46d016702530c3133f8347e36f31b2894bfc5abf421f63ec763abf1879b98ba5e726efcf098997ae68338c9ab3590258a67b3f0","DGiq4ZSW","I5D1raJA","mods/oceansdelight.pw.toml",""
"mods/owo-lib-0.12.15.4+1.21.jar","mod","both","modrinth","45725e6d33b624e565a7a6e5d3627af40814288d","b9c79035c912ef043722f2a1f0bc0166e0ca047ea5237a86f23198dea487289e0a0f92a96e46bd683ffc39e4190b95450d13456b14f6280587635b51c9393a1b","ccKDOlHs","JB1fLQnc","mods/owo.pw.toml",""
"mods/placeholder-api-2.4.2+1.21.jar","mod","both","modrinth","aa1b9a49f9f190dfe4825c502b150817dd2998c3","fc13d3a5c048dbaab86318edaf8b6c6b46ef9f1d367e8f063d19f5a9b0da66c5ae419d92c8c4608edc89a01eb44d91ffcf017fea73f39b222cbd85e82f70a233","eXts2L7r","U5bhVym2","mods/placeholder-api.pw.toml",""
"mods/player-animation-lib-fabric-2.0.4+1.21.1.jar","mod","both","modrinth","2985c208766cde078a39c22b5ad989b74b7bc490","14a931f5cf9f1a767c717a2ae65eb1041d3aab1fbb2c90e3f3a18433ed2f7264674fe40b85c136036fa08d2459543394b65e6866e73e8893e823c5ce37dfd086","gedNE4y2","CkedfDp3","mods/playeranimator.pw.toml",""
"mods/playeranimatorapi-fabric-1.21-2.2.1.jar","mod","both","modrinth","99fe8d3c356280c7103e4e3b7d6c096cc3fa4b54","3bd6365c4a610485ee56960bb41e375036f33b04b848644dbbe178948c59e8b649e6055c248d53fdafe3b773420f75c5b5a95bad1d848c98b67cda877927cd42","IkQufrWh","afawrbv1","mods/playeranimatorapi.pw.toml",""
"mods/playeremotes-fabric-1.21.1-0.1.0.jar","mod","both","modrinth","5b2fe87b5b1c387e1b7053a5c878a3ffaa41cce1","8014109d08b5975d4ba0aee7d36f00448c201613ac7b502f0da2ea7e0dfd566ac545d5798cabb4f2c465fa797e93cc88ed773546294f353ef36980e8b282296e","TfUCUpDy","t1bvALQN","mods/playeremotes.pw.toml",""
"mods/playeremotes-with-fixes-0.1.0+patch-1.3.0+1.21.1.jar","mod","client","internal-hosted","4a37cc1ef52dda1cf7560c1693456b77caab31ab","eef1dfc7890afeb76268ac3c5275d5add39c13e2ea1d9f8eb80b77bb6b1c58c85575926017059a8d12cb260baf629798ce2286d18294de5efda89491f89b8255","","","","Explicitly approved by metadata/hosted-files.json"
"mods/pneumonocore-1.2.1+1.21+A.jar","mod","both","modrinth","c7ff3ba38f6ea04fb3cc9cbb5874a161b4d5523b","028e18a7ec6719f67b3d2e2d0c57d207ff7ddf0b048d64c2dfed127566283aaafc17d70927d1c30259d4990ce0c12d5c177c4f5bbc2285a9163c08e29b364c28","ZLKQjA7t","QKvgjhTZ","mods/pneumonocore.pw.toml",""
"mods/polymorph-fabric-1.1.0+1.21.1.jar","mod","both","modrinth","e4f9ec40058c07f263d19b21e438b5204ea4dc22","701cbff45976dcc5e8c480582fdcfaf20565d17b763a091e551debd343c37430cd711844d3d11b3f1abb236cca56ae907045b64c6ac5f70553aaa98e4fb69527","tagwiZkJ","Ng5Y6KVo","mods/polymorph.pw.toml",""
"mods/preferred-gamerules-1.1.1+1.19.4.jar","mod","both","modrinth","d739e0355153337f57fa092d7b26af644aa21100","e3fc77d9ca08a7f882ced44fbf54108fe01e5e7c5021a705f018ccee3263ab6e07ce7b17c7ee030f542212127fa08a1f1b888616c9a08f2a2c6894f036ee3411","kKib77nY","WEWDEB3T","mods/preferred-gamerules.pw.toml",""
"mods/PresenceFootsteps-1.11.1+1.21.jar","mod","client","modrinth","cfbeb32cc1dc17ef5c83a9f7a073a26453da8a8c","c6c8bfb47bc05cade66f3250e410021f63105709198755253c9be7aebcb381957b060ade129cf4801997c379608fb1056bc73f90080867c423f2f48152553d77","rcTfTZr3","cCWAPoWg","mods/presencefootsteps.pw.toml",""
"mods/prickle-fabric-1.21.1-21.1.11.jar","mod","both","modrinth","6d6032880be3b6469c5615fd2ea160bf5eb93ac2","d161b19004c72f87763d7ca12b845482e656535991a779211cad248f2646fe83c985f26bbe910290fa514260c7a6bdb5f1dac59bb4774c93c513409a1c3cab07","aaRl8GiW","Ef7P6Rb7","mods/prickle.pw.toml",""
"mods/prometheus-fabric-1.21-1.2.5.jar","mod","both","modrinth","7f1258936259680bba86fcddf4b4c3e42f5b025d","732b1589b7cb7338861906688439241385a24fcda6c3e0fed77abca9844ff07a732a708ec97fcaa6e42c7cd2b5ebc348b406f04b49bdaac977b252fa2be97065","7Z7a9JyH","4LXAY72L","mods/prometheus.pw.toml",""
"mods/PuzzlesLib-v21.1.39-1.21.1-Fabric.jar","mod","both","modrinth","28c3b80d60d4f89ae334970e0ed609cd0dba7374","2c5bc1f0bc1b2d6edfc66660d33495a76e4268f75ec02c6fe81f3d7f633a8873695f841c0fdb4e828a5b9d0da428d38d37d084da8ab149909f9a36b160492eb1","QAGBst4M","L007zH3l","mods/puzzleslib.pw.toml",""
"mods/Quad-1.2.9+1.21.1-Fabric.jar","mod","both","modrinth","b42ad1144dd3a2bcd24a70419788010f1a642de8","1c6c64e3591a7b8e83da76b9596c5589490f7957dfad09c5a1a4c1de9f2dd3bfe855f28d9976aa8151354e865ef9cce42c5465c04b2c7cb29ecee1e8c227e996","7jzrCiK0","5SqDjW5O","mods/file-7jzrcik0.pw.toml",""
"mods/reeses-sodium-options-fabric-1.8.3+mc1.21.4.jar","mod","client","modrinth","c72f07a8f139f0420cbce29bd9eb29fb24db427f","42fd766fb3f4064938389599a53c3baad29e40e6ab9cdae9a4302eaa8b2daa96af9128978348549ef47122ecf2663b2e81e5155d01a4be4eba4d03c7e6974dba","Bh37bMuy","KoUrx3jJ","mods/reeses-sodium-options.pw.toml",""
"mods/resourcefulconfig-fabric-1.21-3.0.11.jar","mod","both","modrinth","f6a0df7cf464d1c94458ef075bead82033add9c9","11189c68626404bef5021bae51bcec1840dba0c3356ca275e9b3439e20ba474fb9ba6f6bf4b4f08b3e9a43c58ac553e2e0d182429bd606948d8211bd49c1d0e7","M1953qlQ","dQh99ERC","mods/resourcefulconfig.pw.toml",""
"mods/scorchful-0.15.9+1.21.1.jar","mod","both","modrinth","07666518373d01d159ddf34fe2533a6e3cc4ec06","3647aaee600ba4971dd4779e2f2d6c1ec4cb4c8b3f6e13014db078f0a5924a8249c07982a8a5d442f89b5d6e58bbf67dc4b0b0c4090aa50defbeed626a88a551","SZQ5qcdn","FRX2k9aC","mods/scorchful.pw.toml",""
"mods/SereneSeasons-fabric-1.21.1-10.1.0.1.jar","mod","both","modrinth","e24e04d96125590479e9eb1f9815993a1d1b742e","b60eaacd452ea1a99198a8562f5bc4a10c42ae18853cdccb79fd4d33da784cbad7fa354a431fe33e157b82523ed4bcdd14e1c4b03f9f49ccac2e794b4223e73c","e0bNACJD","UqA7miTT","mods/sereneseasons.pw.toml",""
"mods/shifting-wares-3.1.1+1.21.3.jar","mod","both","modrinth","3bb29edb38c390872194e6094962a9e3954ddbfd","7877b07f3fffb1d09352d7d901c5a692132645fe519f7438d08412ffc33433e24e169689fdc704792719ac83693eeab2676ad0bc95fb7ec56934e17802c56d3e","jD7tenmB","wU2XBQbM","mods/shifting-wares.pw.toml",""
"mods/skin_overrides-2.6.0+1.21.1.jar","mod","both","modrinth","1d80ad938af46d53fa717fa834c282544ee88923","f9ce76489b86cbc0b93a544559a79155c0486a29da7d9df34a9fe3120da3fb2bd28a3f9abce51034b432b4e58a44d347c77509dcfa07d053cf5bb7de6a559499","GON0Fdk5","Z99ddIuX","mods/skin-overrides.pw.toml",""
"mods/skinlayers3d-fabric-1.10.1-mc1.21.1.jar","mod","client","modrinth","9b8b545834018364061d2165532a344d79185c91","715fba4540b1d56089ea3645dbe1068a0ccbfd107eaea38e3f6951ec24e3e463b114498dca99840ad5a7574fbf5d4746ffed2895b75d88b54e1ddba87f5aaf0f","zV5r3pPn","bb8Z5elg","mods/skinlayers3d.pw.toml",""
"mods/slabstoblocks-fabric-1.21.1-2.3.jar","mod","both","modrinth","fc3df50c1c682273666f00b0d6d124e1a7dc068f","814449064b8030ca00e9a4abdc75af4091238c2b3cc4c7d1c1e482da96bb1f2181737817d353af16f7495bf268b3fc4327e1c890b324cd4d6e5ae0a02d33c46e","8MosnjaC","loIAU8p3","mods/slabstoblocks.pw.toml",""
"mods/sleeping-messages-v1.2.1.jar","mod","both","modrinth","b1186149cb074c6f78c57202dc9b2e6175ae7114","869c3fb767f7a7b313a38882083f8ec91ca7018af3757807abe8fefd63e20a9770c84181d8814467ab22ecc9e3f8881cdff49ac6fe79be018575f092f47f90c1","cPcuohHE","1Rm1aAAh","mods/mr-sleeping-messages.pw.toml",""
"mods/smallships-fabric-1.21.1-2.0.0-b2.1.jar","mod","both","modrinth","07dd4538868de7c43184e696ed5c171962bf3e23","130a549cfd92daecf9c4cc7e3c84ff49b2fb547b597752fc1d521ecbe4405d219617ea4b92d5b144aad041ba1aca881242492d7c021eb2c258f6a9407d2acb46","rGWEHQrP","BSRcyUiv","mods/smallships.pw.toml",""
"mods/smoothgui-fabric-1.21.1-1.1.0.jar","mod","client","modrinth","f4e1c4b0fe88147d231185c6860a94cd3584bfca","d0ec09d842ae6d0f6eed4bd4fb3c4e1a34b592ca6aecd5dff05ac44c1f627a76c08bf737c2067d6091163b86e64ef919eda7835a6136272c1986b80911ddc5df","j6yrZogB","a7qrVl2c","mods/smoothgui.pw.toml",""
"mods/smoothscroll-2.2.1-1.21.1.jar","mod","client","modrinth","83ce9cb551cfb03569a39a94cbed8686b2e6abc0","c9bf028f54047c5ad88b4c0fc583ad8924d6dbb58ff9d6a801c68d31a3b5fec92be3309e5022266e8efa178da2dfd2980a368cc42d947ee441136873bd433371","CllP7wW0","1HA8AoCS","mods/smoothscroll.pw.toml",""
"mods/smoothswapping-0.9.3.2-1.21.1-fabric.jar","mod","client","modrinth","63fc20fd2e39c83ced54962286f78c09dcc9268b","3e4085b09e6bb2ceaebcbc8aecb6c83958076e8d541eacd226d5d2e2b1327ffcfbab413a2f7f2278fb7d4bb6abc1de7ad1a36fc2c903a4aefdaffe278f09b068","ydZic5r4","fJBW6Fkc","mods/smoothswapping.pw.toml",""
"mods/sodium-extra-fabric-0.6.0+mc1.21.1.jar","mod","client","modrinth","66160fac4fdb9ddd854c5ed068fc329d24d09fd1","fa7fa78b5d4ef19eff4b3e711f5c79cb54e71c55c6af43fa6867c86e3e54be5045a681b809b8482227c5bda4da4afdce6f30b91e8021d3fae7e34be252b9c972","PtjYWJkn","anDafurZ","mods/sodium-extra.pw.toml",""
"mods/sodium-fabric-0.6.13+mc1.21.1.jar","mod","client","modrinth","928a2598178c3a58b0638bab842f467d2e49251a","13032e064c554fc8671573dadb07bc70e6ea2f68706c65c086c4feb1d2f664346a3414cbf9d1367b42b8d063a35e40f2f967ef9af31642e1f0093b852161fe91","AANobbMI","u1OEbNKx","mods/sodium.pw.toml",""
"mods/SoulCandles-1.2.1+mc1.21.jar","mod","both","modrinth","2e7e8d418375a599be7fe63fa4c1908f20dd5ce4","4f661150a521406eb537abbc887a37927c3a65f41d75497b88968877a99db214aa4f83c425e263bab467459e4a92f0ca919727d760513c703044a8cf6d065de1","XHXMTS5X","jZpVn8Rj","mods/soulcandles.pw.toml",""
"mods/soul-fire-d-fabric-1.21-6.1.0.jar","mod","both","modrinth","d783d4a6692ae88331776eef373b79478e25e228","85cc01c71f20d8d49ef8a3f80fcbf0329db006badd6d454b80e494159cdb91941924bc65694a24b8f8cbf452f5d0f4805e54b44870c74a73a5b07f697723a510","d6MhxwRo","OTfiCvWr","mods/soul-fire-d.pw.toml",""
"mods/sound-physics-remastered-fabric-1.21.1-1.5.1.jar","mod","both","modrinth","07d9f758338ad5be38b7fa1eb32c71a7c4840ea0","72c69678b6afc5ec48027f6e40f7421370dffa1483e23767e0b5f1b36581be652308b33864848e186845df9052f512b79698c69242adb297058cdc3357b64d60","qyVF9oeo","tVu2EZ4u","mods/sound-physics-remastered.pw.toml",""
"mods/spark-1.10.109-fabric.jar","mod","both","modrinth","eff42cbeee6fe9a7f3c57031c23200256366dcd1","367f574f6d28432067f09737577d799ced9c309c1725da1d09ffdfe10eacf461a66967205cc938131afbcc8b8255c8c25f8aa516e15f061c6481b6e7b8c94250","l6YH9Als","cALUj9l1","mods/spark.pw.toml",""
"mods/sparsestructures-fabric-1.21.1-3.0.jar","mod","both","modrinth","466979ea3e8faa1d99dd5b9dee2af993b5286eb5","ecf9fffddbff620630d174313ab144fd2e6f9a9ccdbc16395a423b38bfd010ee2375c54a262dfacc09aa7b9042de7aa51ad12ac112e2c0632bfd52f757331ee0","qwvI41y9","61sUYSAI","mods/sparsestructures.pw.toml",""
"mods/spawncontrol-1.0.0.jar","mod","both","modrinth","b722e9178042ccfcd4a74592e03af861747c11de","c07fb5424884a8bbbb1afc99d28048f3b4dc94bddcfe9c8bf32b9f809f31b7f20aebe3f637ab7cdf6adb3e7ed191d439f8c24b5cec7aa639bdd627777131fcac","btyOXtQa","LCVHl8hm","mods/spawncontrol.pw.toml",""
"mods/Structory_1.21.x_v1.3.14.jar","mod","both","modrinth","dd7943c8498c151347936d4963005a7d2901f328","0aa3b4e31f851a0136eb672dc87c629db0fdaf2dd4a943c5dde7518b45fd733c7077c128b5d7fba674657d29ff09268040ab7d2c82a57414a22a2ea163ad8149","aKCwCJlY","MXU49bpN","mods/structory.pw.toml",""
"mods/Structory_Towers_1.21.x_v1.0.15.jar","mod","both","modrinth","f43ca037093215d943fb3c567b08f4aecf93e6e4","4068a07e0b6b21da6f77b65ac731e01c920f0269830c5bdf4b27b5d8f5a384f170781123feaed83aff05fcd94738aa6e8c29ef1d01c2c9c5cc87c3b4ac52903a","j3FONRYr","lefqbuOP","mods/structory-towers.pw.toml",""
"mods/SubtleEffects-fabric-1.21.1-1.13.2-hotfix.1.jar","mod","client","modrinth","dbe6c9433ca5e976bbb8ed7f13f32c422ab271e3","0ae066f5f6af5cc3a98eab999e1bda6e7d88e3899bfc2e50e5480ddcb594f02334fca2e6031f45ab13c5804f6bac3e7d44288c866f477c436d93a0b88a442af3","4q8UOK1d","LhFxQIFD","mods/subtle-effects.pw.toml",""
"mods/superbsteeds-1.21-r1.jar","mod","both","modrinth","999290c24f7907408087343ae5b089eb2c2b7d13","69db8736fffd132306cf3d2218680dee7057095047906b1ee8de2df6235f3782fa458687ae8ccb94e73b9ba1229562d699f262cc39cd6fdba3a4daee1d5bf46b","UIZkbR3j","8EFsDd8Y","mods/superbsteeds.pw.toml",""
"mods/surveyor-1.2.0+1.21.jar","mod","both","modrinth","a03c8f562510a4d96e928586bb2cbc5178af5385","d066a5e09b62e346daffd58049c9af686e1cca8f22e250ef161c2d649c12516fc97a341e6e2bcabf103bbd54241666fd92c8dc4e55ec4fbc189cb9a2d45e7813","4KjqhPc9","Z13Q4URX","mods/surveyor.pw.toml",""
"mods/t_and_t-neoforge-fabric-1.13.7+1.21.1.jar","mod","both","modrinth","eb7666961fb0b0d0ff8bc01ff62194952f6b6b8c","5edc9324618b481b60e1c970138a60842d79a9e486cc89c83f01ca41eb193c55ac622dedbe48799492c59b4e8d25c53757396f8fb3d4806eb5b1de12e5d7dd0c","DjLobEOy","E4Wy3O8Y","mods/t-and-t.pw.toml",""
"mods/tcdcommons-3.12.7+fabric-1.21.jar","mod","both","modrinth","e69155938134ad13b9d37706865f01babc7a0861","e4e40c93c477637974167bb38636b55d142519f3be9cd3d94d1e28f0d86fd1a05b9a34983013339f3f2e8015cceb2a76a731d3d532f81e7b6bae47eee6776576","Eldc1g37","RvXDhazY","mods/tcdcommons.pw.toml",""
"mods/terrain_slabs-fabric-3.1.2.jar","mod","both","modrinth","6f03374dda370acaf3c524fd913d1f51aa6279e0","ed92aa90d0a27fa887c3e13a25a27f354337dc98b36ddaceea31bd5b654b95227cce9e65718d6f00aa5916dd98f98f0b5b34e6aeaa766c157b618e9db26d6ba7","SJu6sklj","7uy3h3Wu","mods/terrain-slabs.pw.toml",""
"mods/thermoo-4.7.1.jar","mod","both","modrinth","543c158f84bd54a3f2d512128c96c40030930c31","567ecfc590d1844794c4f06686c70d7f20d04e73e5f595f3eb5138197dd45f2b6904247458df9da3aa4215272e2d2f4fb3d22c1b2edcfb1c31cfeaad1633da82","9TbXlAut","azZrZaXu","mods/thermoo.pw.toml",""
"mods/thermoo-patches-3.7.1.jar","mod","both","modrinth","a5e8cc02ca370a5b8a4cc820af8644c03c5241ef","5a895266ffa43576c9d208e3a07ca7169080743d84bad1f711d97b762b815c74be0b09fc0fb68062180441521c213ea350ef2c558c414c4d4b4169476dd32ea7","TYRF9nUy","HiKXghKf","mods/thermoo-patches.pw.toml",""
"mods/thief-fabric-1.21.1-1.2.2.jar","mod","both","modrinth","ae2535973d13648e408536a83dc2b84337e5dff2","7063ba8adec6d9166919987e31a1e46e06aca2031b5146a5a52cf98081f3136c9985ea2d1d19b7b5276cf6f0430c8d2ea49a57db391c99bf1aaa547ed281cd67","dGtSkt4t","lmhIvSFe","mods/thief.pw.toml",""
"mods/tia-fabric-1.21-1.2.1.jar","mod","client","modrinth","ebb03dce1be03c9d93a5355685a975352c4db2bc","2cc6ee9daa67f30eebdbc356fa820165fbfeff1719eeb1c712d29bc117331a900f4f20b75906e0074e609ce314bd0489f64f696738bdc4c338dc3818befeb3dc","wMkevcSR","3KyrwMAv","mods/tia.pw.toml",""
"mods/tidal-towns-1.3.4.jar","mod","both","modrinth","ef3e419d3ef610cae6117b396e0a74b9a40be635","f40954849ed782fe262505c859bfee749eab57a2963d10d5e0b95b5eb1b1835729a98e76e7995f6ecfeba60141448203d3e0f36b1ae9f69db75aceff7175b607","EEIwvQVo","xWUN0cml","mods/mr-tidal-towns.pw.toml",""
"mods/tide-fabric-1.21-1.6.3.jar","mod","both","modrinth","75814a83594fbe57f86cc2d78ecf0b9760a6fdd0","4b11c7d3d01bdda4524aed547a3159947a91dbcc8b320c49838f111f352b4b837d911e2cfdaac3f2019ee04a751343c1832efcc8dcc92ca2aaf7883865488838","die1AF7i","fb7Y1tZO","mods/tide.pw.toml",""
"mods/timestamp-chat-fabric-2.4.0+1.19.1.jar","mod","client","modrinth","0ac0983e498b2f87f7fc1c8a730e3a205ec83446","635fe92ff2994a0318af2cccd2603b0d8d5666b4a4c795e16f39ad94d46fd5c9bedf881932edaa81e8d53ac4f1b160be560df2abdcaa1b1d830dc513db49c7e5","2lAPv09G","Qfba50Wr","mods/timestamp-chat.pw.toml",""
"mods/tpa_v1.0.0_1.21-1.21.5.jar","mod","client","modrinth","a0a8232c30219d57dcd250f1e3747b8febbec31f","44dafb81e7753496ebc44c7da8d238e35c67d001b18bf0d905dde708c407497ef6ea41b3da3d534c945dad5fe724f42f89f02b4ca86cc1f99a6dcbf4f78a46f0","8q1zSbuv","eHbI0Zli","mods/tiny-pickup-animation.pw.toml",""
"mods/TreeChop-1.21.1-fabric-0.19.3a.jar","mod","both","modrinth","e6c3de726a8283760a6f56deec7abb7c13062865","6ee779993a1fddccfc202d99a211f41c438844d051d9ccb0c8e9c9a549f8d998ecd9a1eb44ecc5a655748a55bc25738d93bb27b228f57072ff66d221beb9efb3","gHoB7SHO","YK5sxWxT","mods/treechop.pw.toml",""
"mods/treechop-sound-fix-1.2.1+1.21.1.jar","mod","both","internal-hosted","5533e181c8168ee473574d8e04515a76c453acd0","1b1ed627a2b108d5c16058ab3e457660aca18cabbcc35ae6446c698dd28bb40b07cbc62bafbab0a7fbce78ecf98dc55d73d65357e521166b3ca233416068ea90","","","","Explicitly approved by metadata/hosted-files.json"
"mods/trinkets-3.10.0.jar","mod","both","modrinth","f54756f938c7c273713b9f97d4a987eec551e892","3ea846c945a0559696501ff65b373c8ee8fd9b394604e9910b4ed710c3e07cadc674a615a2c3b385951a42253a418201975df951b3100053ed39afadc70221c9","5aaWibi9","JagCscwi","mods/trinkets.pw.toml",""
"mods/trmt-0.5.1-1.21.1-fabric.jar","mod","both","modrinth","af8a3b22f0a3bd477ad55bac9b6857e81b897e56","163e47ab73329af21a3eee7005c749691f5aa833ecc166da5c2091c5236b0e95fb0214186c3a4a28b8809f66df1d924a3113fc5a2bda6b04ec873994a8c9e997","74oZhrEe","U5dkMGOY","mods/trmt.pw.toml",""
"mods/UniversalBoneMeal-v21.1.0-1.21.1-Fabric.jar","mod","both","modrinth","bece2cc220b6a861952d99c721d8ee583f41c803","fdb514a31ef89607a4fef54c2bdcf2ed7464afe013014824f3e217ff555a3532c95151791852acd897ebc84cd5428f0fe4fa84bb02f2e24c8699cd9b9af9df71","66VIiT1y","WdnxEvD1","mods/universalbonemeal.pw.toml",""
"mods/unlock-all-recipes-48.2.jar","mod","both","modrinth","aa09f6c08638a172329dd1af1d9b4265c59df804","36d6ebd2b4eafc355878ba2461f570fa27be9e8b42eee26c703d8d7e778c1bf97111b2f54f3ac6d5ad4f45937c019cf21cb3f4579b113f7d4668200b310c01d3","rGdirrbP","ZsXh22ES","mods/mr-unlock-allrecipes.pw.toml",""
"mods/vanilla-refresh-1.4.26_1.21.jar","mod","both","modrinth","9dd57d2dfcb119d6cc4eff734cb5ef1d20efbe4b","733a7faa95eaa8be79990ce0da207ba1e51a2d51b762957286811198d125eff47afce7c1345d15892093e2eb5d0d4e5cc1446374841d24e63cebdcc5ae0e6a9d","gWO6Zqey","kmDSUUKd","mods/mr-vanilla-refresh.pw.toml",""
"mods/vanilla-refresh-all-in-one-1.4.26+config-1.1.0+1.21.1.jar","mod","both","internal-hosted","63a3d601b46af568cb213b388e8a00ce5308cd01","e814ff9ce6619ff257c4c285ea480c62c94deb38be473189c842faa5af1f1706cf6ce0dd36ee8975dc28bed279a6f827c8ae79146844daed8b32dfa5930377cf","","","","Explicitly approved by metadata/hosted-files.json"
"mods/vcinteraction-fabric-1.21.1-1.0.8.jar","mod","both","modrinth","e5facc256ab91bc707419165d15d9e47f67b34f6","77c5568901c2450d7cc927a9692bf5037e9da137102fc4706f8475d074e89a057bc56f69bcec8f90ebd14cdd650db2c61f02a2db57145fbb482a6a50b717528a","qsSP2ZZ0","4m0Fd6Fa","mods/vcinteraction.pw.toml",""
"mods/Villager-API-1.21.1-fabric-1.25.12.3.jar","mod","both","modrinth","99968c84049e3864b43cdba28e89f3c8cb149213","f0e00abcd6c310ef07d6a8e18ac5a50831717737fec8755c9bfb69fcb9c204fdba9fa75472fb0ef9ed4064193f00917e8688c09fa648a66a1a023f876f7866c5","9Tp2Becg","4gE8C1ye","mods/villagerapi.pw.toml",""
"mods/vinurl-2.2.1+mc1.21.1.jar","mod","both","modrinth","064fd084d1558a2b4a168fdb8735d40dff2416b6","f738448616d7de6f69e00a9903a94c85203dd20649bad5edbc1f4ebb5e193b49edac7c921c6c629bbd21f1adba289cd21acf6f41dbf10cafcb1631d3251f1754","5PsMUIsq","mEgzUGes","mods/vinurl.pw.toml",""
"mods/voicechat-fabric-1.21.1-2.6.11.jar","mod","both","modrinth","7a11b339144c9de7ad33addc3b01915b1db2168a","1e02bbfe8c7694e7884516d9c3a5f7885441625c78d6c6dbf6f084f0a6a49795cdaae3b7c78a064b933be38cd99400edbc2ea2d545955cf0941efb32c292a0f5","9eGKb6K1","nhQ1beo9","mods/voicechat.pw.toml",""
"mods/walk-jog-run-1.1.1+1.21.jar","mod","both","modrinth","b3980b14414fd4fc1fd0fab2fa9ec3e3b2cab985","d45af7c8b595052d45c35abd15cb9d1088e5c1b0b108369066d759b0606e872d081257cd6d9534b069808e21d0b13c8545f9aedeb234a28b8243e57bfbe940fc","S7uYYMZC","q4CAUxQK","mods/walk-jog-run.pw.toml",""
"mods/yet_another_config_lib_v3-3.8.1+1.21.1-fabric.jar","mod","both","modrinth","b2807abb067142accce3c489e7e485fd97d4339c","d4532cf9ed422c584447d1b44e5e16ce894675599b44bebb3c293dafb559efd87b5c4ad8c571e6a845a55095d16e3e7739011483365ef264678fd9639540c903","1eAoo2KR","UCDofDYx","mods/yet-another-config-lib-v3.pw.toml",""
"mods/YungsApi-1.21.1-Fabric-5.1.6.jar","mod","both","modrinth","771a83c415c58ead861a6a7674c676e31d7573c0","fc05fb3941851cfa5c8e89f98704938a5b0581f66fe3b1b0d83b2f46f1cb903e1e1070f40c92a82da91813b36452358d6b2df7dc42a275f459dc5030ea467cb6","Ua7DFN59","9aZPNrZC","mods/yungsapi.pw.toml",""
"mods/YungsBetterDesertTemples-1.21.1-Fabric-4.1.5.jar","mod","both","modrinth","cdefe7b69ea8f3d14dffbad19024a85cccc9478a","2bed532391cd1f2e5ed7986220f3b4c23d0c1302366b61baf1ca62a9620000bd58964cfd9a62fc52abbc95e76c1b3a4f85fbe88ca0a4006612f0493585c99084","XNlO7sBv","M6eeDRkC","mods/betterdeserttemples.pw.toml",""
"mods/YungsBetterDungeons-1.21.1-Fabric-5.1.4.jar","mod","both","modrinth","1596a14713ed6c1d9deb5a3a328774e9bfa39de6","4a11b1b1f845ddd1709e6a6cad6c6d5043704afbd4b97cb2afcd316f8fdcf6e398f8dd55480d02e32326ac5b49b6b273ec99cd2b1e311bed24f786e6d176612c","o1C1Dkj5","fQ7EjDPE","mods/betterdungeons.pw.toml",""
"mods/YungsBetterEndIsland-1.21.1-Fabric-3.1.2.jar","mod","both","modrinth","22baef6e01ec03f9c340ce79750954557ef0a758","b26e84469e6d66bbc2deefec0b6ed7d93db2b374d7c4bb495e7178e668efb320a5793b42c1b0dd08f71513a4c25faee881e8d81b64eadacb1c34af1619a0f6cf","2BwBOmBQ","zpUYcjIg","mods/betterendisland.pw.toml",""
"mods/YungsBetterJungleTemples-1.21.1-Fabric-3.1.2.jar","mod","both","modrinth","e07884b736c40c6bc7632eb6ae57b7642f96128f","0b2912606607e4e85cd9b713c3d08986c4e7662da8964cad86d230ef13f57fd53adc7b7447145db95c6c3e9c85edb6c3a115a9f3126965855577792e29876e97","z9Ve58Ih","uiGCmR8O","mods/betterjungletemples.pw.toml",""
"mods/YungsBetterMineshafts-1.21.1-Fabric-5.1.1.jar","mod","both","modrinth","109ff2fb19cd42d1731ea4ed17efbd9b5c1187dc","f19c53ecac52866f65e1791f7b46ecc68fff6b1912ac47b42bf64097012262691c7184ea4a95db5e7bfcfda6c9532138dfe29e29af4ab108a407807a8db28074","HjmxVlSr","4ybDuGhA","mods/bettermineshafts.pw.toml",""
"mods/YungsBetterNetherFortresses-1.21.1-Fabric-3.1.5.jar","mod","both","modrinth","99096e90aba45f3fb4eec5b9daa8acdb6497fa72","74f9327ce3d17e78bef1945d6b241498f517e6e5ffae37c5c7a8acdc15b53bebf7447644517f76c4cecbf8a8530a888b6ee5035cf4f3b8e9441a2f665f7385d3","Z2mXHnxP","gxBGYcIL","mods/betterfortresses.pw.toml",""
"mods/YungsBetterOceanMonuments-1.21.1-Fabric-4.1.2.jar","mod","both","modrinth","e8b566f5c941018cbd0bf8a32aa4c4ea3a410bfd","2ad568affe005aa49be225ca1ce43272d773140dee7053ee4a5981288b5ef7ee92536a1d041ae3f00b6399de2f499abd1bf905cfbb764d569a99dd9b2cf8841f","3dT9sgt4","TGK6gpeO","mods/betteroceanmonuments.pw.toml",""
"mods/YungsBetterStrongholds-1.21.1-Fabric-5.1.3.jar","mod","both","modrinth","1ef8824995ea5e4e556b354d3195a3187aa1602f","01e467a5237a338d8347b79d2e99659a362b777c4ac10bf6e75382be072b645277b58c655b9b4ad69956f9836601c3a52c733ad437d1f6bd53ea13976545edaa","kidLKymU","uYZShp1p","mods/betterstrongholds.pw.toml",""
